outlet_name,draw_date,draw_number,prize_amount,bet_type,prize_group
Singapore Pools Jurong East Branch,04/01/2021,3623,88382.0,ordinary,2
Singapore Pools Jurong East Branch,07/02/2020,3551,101649.0,QP system 12 iTOTO,2
Singapore Pools Jurong East Branch,17/01/2020,3545,99569.0,QP system 12 iTOTO,2
Singapore Pools Jurong East Branch,05/12/2019,3533,1403996.0,QP system 12 iTOTO,2
Singapore Pools Jurong East Branch,28/10/2019,3522,1014665.0,QP system 12 iTOTO,2
Singapore Pools Jurong East Branch,26/09/2019,3513,4719169.0,QP system 12 iTOTO,1
Singapore Pools Jurong East Branch,26/09/2019,3513,45119.0,QP system 12 iTOTO,2
Singapore Pools Jurong East Branch,24/06/2019,3486,77419.0,QP system 8,2
Singapore Pools Jurong East Branch,30/05/2019,3479,783981.0,QP ordinary,2
Singapore Pools Jurong East Branch,30/05/2019,3479,783981.0,ordinary,2
Singapore Pools Jurong East Branch,07/02/2019,3447,30928.0,ordinary,2
Singapore Pools Jurong East Branch,07/02/2019,3447,30928.0,QP ordinary,2
Singapore Pools Jurong East Branch,01/02/2019,3445,47771.0,QP system 12 iTOTO,2
Singapore Pools Jurong East Branch,25/10/2018,3417,81799.0,QP system 12 iTOTO,2
Singapore Pools Jurong East Branch,19/04/2018,3363,1113634.0,QP system 7,1
Singapore Pools Jurong East Branch,19/04/2018,3363,26050.0,QP system 7,2
Singapore Pools Jurong East Branch,16/03/2017,3249,121471.0,QP system 7,2
Singapore Pools Jurong East Branch,23/02/2017,3243,89302.0,QP system 12 iTOTO,2
Singapore Pools Jurong East Branch,21/11/2016,3216,58714.0,QP system 7,2
Singapore Pools Jurong East Branch,18/08/2016,3189,591455.0,ordinary,2
Singapore Pools Jurong East Branch,14/04/2016,3153,76065.0,QP system 12 iTOTO,2
Singapore Pools Jurong East Branch,11/02/2016,3135,89225.0,QP system 12 iTOTO,2
Singapore Pools Jurong East Branch,21/09/2015,3094,1077108.0,ordinary,1
Singapore Pools Jurong East Branch,08/06/2015,3064,68864.0,QP system 7,2
Singapore Pools Jurong East Branch,07/08/2014,2977,18386.0,ordinary,2
Singapore Pools Jurong East Branch,28/07/2014,2974,375822.0,ordinary,1
Singapore Pools Jurong East Branch,07/07/2014,2968,38162.0,QP system 7,2
Singapore Pools Jurong East Branch,26/09/2013,2887,50753.0,QP system 10,2
Singapore Pools Jurong East Branch,29/08/2013,2879,220740.0,system 7,1
Singapore Pools Jurong East Branch,08/08/2013,2873,43012.0,QP system 7,2
Singapore Pools Jurong East Branch,05/08/2013,2872,62254.0,QP ordinary,2
Singapore Pools Jurong East Branch,10/06/2013,2856,53383.0,QP system 7,2
Singapore Pools Jurong East Branch,25/03/2013,2834,136100.0,system 8,2
Singapore Pools Jurong East Branch,22/02/2013,2825,51397.0,QP ordinary,2
Singapore Pools Jurong East Branch,03/01/2013,2811,67437.0,QP ordinary,2
Singapore Pools Jurong East Branch,11/10/2012,2787,55892.0,QP system 7,2
Singapore Pools Jurong East Branch,18/06/2012,2754,20905.0,system 7,2
Singapore Pools Jurong East Branch,11/06/2012,2752,29508.0,QP system 7,2
Singapore Pools Jurong East Branch,04/06/2012,2750,679703.0,QP ordinary,1
Singapore Pools Jurong East Branch,09/04/2012,2734,67301.0,QP system 7,2
Singapore Pools Jurong East Branch,01/03/2012,2723,2018.0,system 7,2
Singapore Pools Jurong East Branch,20/02/2012,2720,29052.0,ordinary,2
Singapore Pools Jurong East Branch,20/01/2012,2711,44200.0,QP system 11,2
Singapore Pools Jurong East Branch,21/11/2011,2694,657652.0,system 9,1
Singapore Pools Jurong East Branch,06/10/2011,2681,36143.0,QP ordinary,2
Singapore Pools Jurong East Branch,04/07/2011,2654,22949.0,QP system 7,2
Singapore Pools Jurong East Branch,21/10/2010,2581,18738.0,system 7,2
Singapore Pools Jurong East Branch,19/07/2010,2554,17369.0,system 7,2
Singapore Pools Jurong East Branch,28/06/2010,2548,50316.0,system 7,2
Singapore Pools Jurong East Branch,08/02/2010,2508,1798725.0,QP system 7,1
Singapore Pools Jurong East Branch,03/12/2009,2489,12553.0,ordinary,2
Singapore Pools Jurong East Branch,30/07/2009,2453,43804.0,system 7,2
Singapore Pools Jurong East Branch,06/02/2009,2403,45495.0,QP ordinary,2
Singapore Pools Jurong East Branch,19/01/2009,2398,36560.0,QP system 7,2
Singapore Pools Jurong East Branch,07/01/2008,2290,10140.0,system 8,2
Singapore Pools Jurong East Branch,29/11/2007,2279,17417.0,QP system 7,2
Singapore Pools Jurong East Branch,05/11/2007,2272,51166.0,QP system 7,2
Singapore Pools Jurong East Branch,21/09/2007,2259,31526.0,QP system 7,2
Singapore Pools Jurong East Branch,21/09/2007,2259,31526.0,QP ordinary,2
Singapore Pools Jurong East Branch,20/08/2007,2250,51889.0,QP system 7,2
Singapore Pools Jurong East Branch,02/08/2007,2245,75321.0,system 8,2
Singapore Pools Jurong East Branch,28/05/2007,2226,691627.0,system 7,1
Singapore Pools Jurong East Branch,24/05/2007,2225,56290.0,system 7,2
Singapore Pools Jurong East Branch,14/05/2007,2222,28783.0,QP ordinary,2
Singapore Pools Jurong East Branch,22/02/2007,2199,54023.0,QP system 10,2
Singapore Pools Jurong East Branch,08/02/2007,2195,25833.0,system 8,2
Singapore Pools Jurong East Branch,14/09/2006,2153,35093.0,QP system 7,2
Singapore Pools Jurong East Branch,28/08/2006,2148,34939.0,QP ordinary,2
Singapore Pools Jurong East Branch,06/02/2006,2090,710411.0,QP system 7,1
Singapore Pools Jurong East Branch,04/02/2002,1672,21301.0,ordinary,1
Singapore Pools Jurong East Branch,14/06/2001,1605,511987.0,system 7,1
Singapore Pools Hougang N3 Branch,19/02/2026,4158,62079.0,QP ordinary,2
Singapore Pools Hougang N3 Branch,23/10/2025,4124,139191.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,14/08/2025,4104,209176.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,24/01/2025,4046,72042.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,21/10/2024,4019,72422.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,14/03/2024,3956,101034.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,27/03/2023,3855,110897.0,QP system 7,2
Singapore Pools Hougang N3 Branch,20/03/2023,3853,72255.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,26/12/2022,3829,5782800.0,QP system 12 iTOTO,1
Singapore Pools Hougang N3 Branch,06/10/2022,3806,80454.0,system 7,2
Singapore Pools Hougang N3 Branch,03/10/2022,3805,57234.0,QP ordinary,2
Singapore Pools Hougang N3 Branch,14/04/2022,3756,5667055.0,QP system 12 iTOTO,1
Singapore Pools Hougang N3 Branch,24/05/2021,3663,141051.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,20/05/2021,3662,117740.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,08/03/2021,3641,211977.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,07/02/2020,3551,101649.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,21/11/2019,3529,97944.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,29/08/2019,3505,544800.0,QP system 12 iTOTO,1
Singapore Pools Hougang N3 Branch,26/08/2019,3504,998232.0,QP ordinary,2
Singapore Pools Hougang N3 Branch,21/01/2019,3442,181388.0,QP system 7,2
Singapore Pools Hougang N3 Branch,29/03/2018,3357,855036.0,QP system 12 iTOTO,1
Singapore Pools Hougang N3 Branch,02/03/2018,3349,80545.0,QP system 7,2
Singapore Pools Hougang N3 Branch,17/04/2017,3258,562158.0,system 7,1
Singapore Pools Hougang N3 Branch,10/02/2017,3239,3000413.0,QP system 7,1
Singapore Pools Hougang N3 Branch,28/11/2016,3218,95203.0,system 7,2
Singapore Pools Hougang N3 Branch,05/05/2016,3159,116721.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,19/02/2016,3137,122838.0,QP system 12 iTOTO,2
Singapore Pools Hougang N3 Branch,19/02/2016,3137,122838.0,QP system 7,2
Singapore Pools Hougang N3 Branch,28/08/2014,2983,85629.0,QP ordinary,2
Singapore Pools Hougang N3 Branch,23/12/2013,2912,18257.0,system 7,2
Singapore Pools Hougang N3 Branch,14/06/2012,2753,48865.0,system 9,2
Singapore Pools Hougang N3 Branch,09/04/2012,2734,683356.0,QP ordinary,1
Singapore Pools Hougang N3 Branch,01/03/2012,2723,2018.0,system 8,2
Singapore Pools Hougang N3 Branch,26/01/2012,2713,50286.0,QP system 7,2
Singapore Pools Hougang N3 Branch,20/01/2012,2711,44200.0,QP system 7,2
Singapore Pools Hougang N3 Branch,21/11/2011,2694,37011.0,QP ordinary,2
Singapore Pools Hougang N3 Branch,10/10/2011,2682,45201.0,system 7,2
Singapore Pools Hougang N3 Branch,12/09/2011,2674,209659.0,QP ordinary,1
Singapore Pools Hougang N3 Branch,04/10/2010,2576,38112.0,QP ordinary,2
Singapore Pools Hougang N3 Branch,15/07/2010,2553,35666.0,system 7,2
Singapore Pools Hougang N3 Branch,26/02/2010,2513,47150.0,system 8,2
Singapore Pools Hougang N3 Branch,14/12/2009,2492,65285.0,ordinary,2
Singapore Pools Hougang N3 Branch,30/11/2009,2488,668083.0,QP system 7,1
Singapore Pools Hougang N3 Branch,01/10/2009,2471,64932.0,QP ordinary,2
Singapore Pools Hougang N3 Branch,07/09/2009,2464,67332.0,QP system 7,2
Singapore Pools Hougang N3 Branch,24/08/2009,2460,11089.0,system 8,2
Singapore Pools Hougang N3 Branch,23/05/2008,2329,24211.0,system 7,2
Singapore Pools Hougang N3 Branch,23/05/2008,2329,24211.0,ordinary,2
Singapore Pools Hougang N3 Branch,19/05/2008,2328,20160.0,system 7,2
Singapore Pools Hougang N3 Branch,14/02/2008,2301,370999.0,system 7,1
Singapore Pools Hougang N3 Branch,10/12/2007,2282,33470.0,system 8,2
Singapore Pools Hougang N3 Branch,25/10/2007,2269,36250.0,QP ordinary,2
Singapore Pools Hougang N3 Branch,06/08/2007,2246,980438.0,QP system 7,1
Singapore Pools Hougang N3 Branch,12/03/2007,2204,55393.0,QP ordinary,2
Singapore Pools Hougang N3 Branch,28/08/2006,2148,34939.0,QP system 8,2
Singapore Pools Hougang N3 Branch,14/08/2006,2144,55588.0,QP ordinary,2
Singapore Pools Hougang N3 Branch,27/03/2006,2104,360375.0,system 7,1
Singapore Pools Hougang N3 Branch,01/09/2005,2045,629150.0,system 8,1
Singapore Pools Hougang N3 Branch,18/04/2005,2006,1526062.0,ordinary,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,28/04/2025,4073,124689.0,QP system 10,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,21/10/2024,4019,72422.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,30/09/2024,4013,155019.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,29/07/2024,3995,81338.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,10/06/2024,3981,21845.0,ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,09/05/2024,3972,127391.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,14/03/2024,3956,101034.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,27/03/2023,3855,110897.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,03/02/2023,3840,122585.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,06/01/2023,3832,68374.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,03/11/2022,3814,143683.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,14/07/2022,3782,101697.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,14/04/2022,3756,108062.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,07/01/2022,3728,91600.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,22/11/2021,3715,71498.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,15/11/2021,3713,125589.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,05/07/2021,3675,51159.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,24/06/2021,3672,624113.0,QP system 12,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,24/05/2021,3663,3166852.0,QP system 12 iTOTO,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,12/04/2021,3651,90087.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,18/03/2021,3644,31561.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,26/02/2021,3638,79833.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,08/02/2021,3633,101482.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,01/02/2021,3631,47378.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,18/01/2021,3627,65403.0,ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,14/12/2020,3617,92982.0,system 8,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,14/12/2020,3617,92982.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,05/11/2020,3606,75333.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,16/03/2020,3562,93050.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,07/02/2020,3551,101649.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,07/02/2020,3551,101649.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,16/09/2019,3510,120169.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,29/08/2019,3505,544800.0,QP system 12 iTOTO,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,27/06/2019,3487,4676276.0,QP system 12,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,27/06/2019,3487,49790.0,QP system 12,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,16/05/2019,3475,89747.0,QP system 8,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,11/04/2019,3465,813439.0,system 8,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,12/11/2018,3422,117351.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,25/10/2018,3417,4494271.0,QP system 12 iTOTO,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,22/02/2018,3347,75202.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,08/01/2018,3334,259547.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,27/07/2017,3287,107585.0,system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,13/04/2017,3257,2582205.0,QP system 12 iTOTO,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,23/02/2017,3243,89302.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,02/06/2016,3167,181551.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,11/02/2016,3135,89225.0,QP system 12 iTOTO,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,28/12/2015,3122,4534221.0,QP system 12 iTOTO,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,27/07/2015,3078,106095.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,01/12/2014,3010,52670.0,system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,07/08/2014,2977,18386.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,01/08/2014,2975,61257.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,17/04/2014,2945,25975.0,system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,17/02/2014,2928,17547.0,ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,13/01/2014,2918,58198.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,09/01/2014,2917,29197.0,system roll,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,28/11/2013,2905,84262.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,21/11/2013,2903,649285.0,system 8,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,04/11/2013,2898,44821.0,ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,29/08/2013,2879,37268.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,19/08/2013,2876,692164.0,QP system 7,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,24/06/2013,2860,80462.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,17/05/2013,2849,2505073.0,system 7,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,17/05/2013,2849,53842.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,04/03/2013,2828,30202.0,ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,18/02/2013,2824,58051.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,11/10/2012,2787,695950.0,system 8,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,27/09/2012,2783,51264.0,system 12,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,20/07/2012,2763,28253.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,05/03/2012,2724,17853.0,system 8,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,01/03/2012,2723,2018.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,03/02/2012,2715,48467.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,01/09/2011,2671,33283.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,11/07/2011,2656,31280.0,system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,23/05/2011,2642,90079.0,system 8,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,18/02/2011,2615,45229.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,27/12/2010,2600,97977.0,system 7,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,07/10/2010,2577,31512.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,26/02/2010,2513,47150.0,QP system 8,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,14/09/2009,2466,38902.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,20/07/2009,2450,35046.0,ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,22/05/2009,2433,1017367.0,system 7,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,19/02/2009,2407,97574.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,15/09/2008,2362,36206.0,system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,09/06/2008,2334,11288.0,system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,21/02/2008,2303,45832.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,26/07/2007,2243,41442.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,07/06/2007,2229,806858.0,ordinary,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,22/02/2007,2199,54023.0,QP ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,19/10/2006,2163,59650.0,QP system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,17/08/2006,2145,51042.0,system 7,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,10/08/2006,2143,30837.0,ordinary,2
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,18/05/2006,2119,613500.0,system 8,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,03/02/2005,1985,687703.0,system 7,1
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,27/01/2005,1983,1661302.0,system 8,1
